destination,district,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,review_count,avg_positive_words,total_positive_words,avg_negative_words,total_negative_words,avg_review_length,review_length_std,avg_word_count,avg_exclamation,avg_question,avg_caps_ratio,sentiment_consistency,sentiment_ratio,num_accommodations,total_rooms,avg_rooms_per_hotel,rooms_std,avg_accommodation_grade,grade_std,accommodation_diversity,total_places,avg_place_grade,place_grade_std,places_restaurants,places_spa_and_wellness_centers,places_spice_gardens,places_tourist_shops,places_travel_agents,places_water_sports_centers,airbnb_avg_rating,airbnb_total_listings,airbnb_avg_guests,airbnb_rating_std,airbnb_total_capacity,national_tourism_index,tourism_seasonality,avg_exchange_rate,experience_score,experience_category,experience_class
Pallewela Waterfall,badulla,0.5261904761904762,0.5108861377652982,-0.2,1.0,42,0.8333333333333334,35,0.09523809523809523,4,50.142857142857146,39.96130532583924,7.9523809523809526,0.0,0.0,0.0,0.48911386223470177,7.2,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.42670322258315646,Average,1
Panagala,kurunagela,0.8888888888888888,0.3333333333333333,0.0,1.0,9,1.2222222222222223,11,0.0,0,50.888888888888886,51.764960263783756,8.333333333333334,0.0,0.0,0.0,0.6666666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4748737867917735,Good,2
Pandiruppu,kalmunai,0.7777777777777778,0.5443310539518174,-0.3333333333333333,1.0,6,1.1666666666666667,7,0.3333333333333333,2,22.5,10.290772565750348,3.5,0.0,0.0,0.0,0.45566894604818264,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.399064310278814,Average,1
Pareiyan Ella Falls,badulla,0.391304347826087,0.5765129224557366,-1.0,1.0,46,0.5869565217391305,27,0.06521739130434782,3,51.58695652173913,39.76462754590736,8.130434782608695,0.0,0.0,0.0,0.4234870775442634,7.0,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.35161047157553604,Average,1
Parewi Duwa Temple,matara,0.6170194003527337,0.542977630437754,-1.0,1.0,270,0.9296296296296296,251,0.11851851851851852,32,51.266666666666666,41.701755733143486,7.811111111111111,0.0,0.0,0.0,0.45702236956224596,7.636363636363637,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5382969687293206,Good,2
Parrot Rock,matara,0.7093397745571659,0.45973673809145776,-1.0,1.0,207,1.144927536231884,237,0.04830917874396135,10,64.0,41.72389597275918,10.42512077294686,0.0,0.0,0.0,0.5402632619085422,21.636363636363637,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5743349927875405,Good,2
Pasindu's Snorkeling Centre,matara,0.9285714285714286,0.2672612419124244,0.0,1.0,14,1.1428571428571428,16,0.0,0,80.07142857142857,39.56584441100738,11.857142857142858,0.0,0.0,0.0,0.7327387580875756,17.0,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6463386754039434,Good,2
Pettah Floating Market,colombo,0.4314285714285714,0.6547796472253828,-1.0,1.0,210,0.9952380952380953,209,0.3,63,87.5,49.220162554728276,13.128571428571428,0.0,0.0,0.0,0.34522035277461716,3.28125,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.612989872218405,Good,2
"Pitawala pathana , riverston",matale,0.6743764172335601,0.4724805047875428,-1.0,1.0,588,0.8962585034013606,527,0.025510204081632654,15,50.845238095238095,44.72929967994171,7.828231292517007,0.0,0.0,1.954804910469935e-05,0.5275194952124572,33.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6412999367970196,Good,2
Porawagala Viewpoint,badulla,0.625,0.5478479375131047,-1.0,1.0,92,0.8260869565217391,76,0.05434782608695652,5,46.19565217391305,47.08310145293253,7.315217391304348,0.0,0.0,0.0,0.4521520624868953,12.833333333333334,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4912591802738388,Good,2
Pothgul Vihara,rathnapura,0.3888888888888889,0.5290313921087084,-1.0,1.0,54,0.5740740740740741,31,0.018518518518518517,1,60.05555555555556,50.24070989563753,9.037037037037036,0.0,0.0,0.0,0.4709686078912916,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.20932920956802453,Poor,0
Prabhawa Mountain Day Viewpoint,badulla,0.8392857142857143,0.36141623250995947,0.0,1.0,28,1.1071428571428572,31,0.03571428571428571,1,36.857142857142854,36.61988357458108,6.0,0.0,0.0,0.0,0.6385837674900405,16.0,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5993558208219145,Good,2
Puwakpitiya Oya,matale,0.7647058823529411,0.4372373160976031,0.0,1.0,17,1.0588235294117647,18,0.0,0,43.94117647058823,44.400831338269015,7.176470588235294,0.0,0.0,0.0,0.5627626839023969,19.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5450729865740672,Good,2
Queen Viharamahadevi Statue,colombo,0.26666666666666666,0.4458563432181702,0.0,1.0,12,0.8333333333333334,10,0.16666666666666666,2,138.0,295.378339822614,20.916666666666668,0.0,0.0,0.0,0.5541436567818299,3.6666666666666665,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.48184005785079004,Good,2
Rahas ella waterfalls,matale,0.6413793103448276,0.5160696548792957,-1.0,1.0,58,0.7586206896551724,44,0.034482758620689655,2,36.53448275862069,39.349631852417,5.879310344827586,0.0,0.0,0.0,0.4839303451207043,15.0,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.48630977342198667,Good,2
Raja & the Whales,matara,0.7908016395005243,0.42267289841795275,-1.0,1.0,269,1.5018587360594795,404,0.04460966542750929,12,104.06691449814126,44.12891543403773,15.408921933085502,0.0,0.0,0.0,0.5773271015820473,31.153846153846153,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6390480370435275,Good,2
Rajanawa Waterfall,rathnapura,0.6274509803921569,0.5986913833929962,-1.0,1.0,51,0.7843137254901961,40,0.058823529411764705,3,43.411764705882355,41.64909433377309,6.882352941176471,0.0,0.0,0.0,0.4013086166070038,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.32912672410688965,Average,1
Rambadagalla monaragala temple,kurunagela,0.375,0.5175491695067657,0.0,1.0,8,0.375,3,0.0,0,60.375,62.477281585274774,8.5,0.0,0.0,0.0,0.48245083049323434,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.18890386577357052,Poor,0
Rangala natural pool,matale,0.7018181818181818,0.4866180933421729,-1.0,1.0,275,1.029090909090909,283,0.05090909090909091,14,50.65090909090909,42.96614213085104,8.04,0.0,0.0,0.0,0.5133819066578271,18.933333333333334,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5863952620345371,Good,2
Rathnapura National Museum,rathnapura,0.4482758620689655,0.5447128684561694,-1.0,1.0,87,0.5287356321839081,46,0.022988505747126436,2,37.333333333333336,38.05554895414793,5.540229885057471,0.0,0.0,0.0,0.4552871315438306,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.2495255965157603,Poor,0
Ravan Ella Waterfall,badulla,0.5,0.5076823297154257,-0.3333333333333333,1.0,62,0.5645161290322581,35,0.04838709677419355,3,40.83870967741935,37.26167703360859,6.080645161290323,0.0,0.0,0.0,0.4923176702845743,9.0,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.41918320060184877,Average,1
Ravana Waterfall,badulla,0.6461187214611872,0.520926900815714,-1.0,1.0,219,0.9452054794520548,207,0.0821917808219178,18,68.3013698630137,37.187851275901075,10.538812785388128,0.0,0.0,0.0,0.479073099184286,10.947368421052632,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5430463184225387,Good,2
Ravana's Cave,badulla,0.4329159490449813,0.6404528348191122,-1.0,1.0,279,0.9498207885304659,265,0.24014336917562723,67,76.70250896057348,41.93435724347616,12.32258064516129,0.0,0.0,0.0,0.3595471651808878,3.911764705882353,116.0,765.0,6.594827586206897,6.896726946799521,2.413793103448276,0.7110184430707874,4.0,2.0,3.0,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.439440682266507,Average,1
Rekawa Turtle Beach,hambantota,0.5116279069767442,0.5057805388588731,0.0,1.0,43,0.627906976744186,27,0.023255813953488372,1,66.83720930232558,47.62748817775105,10.186046511627907,0.0,0.0,0.0,0.4942194611411269,14.0,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.40500554780451237,Average,1
Richmond Castle,kalutara,0.5426829268292683,0.5509079141682921,-1.0,1.0,246,0.9552845528455285,235,0.15040650406504066,37,84.8739837398374,41.33452840857046,12.495934959349594,0.0,0.0,0.0,0.4490920858317079,6.2105263157894735,132.0,3285.0,24.886363636363637,41.405211850144035,2.606060606060606,0.8079526076114828,8.0,43.0,2.4651162790697674,0.797282205200067,12.0,11.0,0.0,3.0,13.0,4.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5137691034858526,Good,2
Ridiyagama Safari Park,hambantota,0.6800325998370008,0.5068545392803662,-1.0,1.0,409,1.0709046454767726,438,0.07090464547677261,29,95.95354523227384,44.18843666282439,14.67237163814181,0.0,0.0,0.0,0.49314546071963383,14.633333333333333,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6050396147594856,Good,2
Riverston,matale,0.6746743295019157,0.5034790154883386,-1.0,1.0,870,0.9735632183908046,847,0.06091954022988506,53,47.50804597701149,44.95351701902676,7.352873563218391,0.0,0.0,0.0,0.4965209845116614,15.703703703703704,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6390789791005604,Good,2
Rukmani Devi Park,gampaha,0.7346801346801347,0.4740155992283057,-1.0,1.0,198,1.1262626262626263,223,0.10101010101010101,20,48.035353535353536,40.17340285664758,7.565656565656566,0.0,0.0,0.0,0.5259844007716943,10.666666666666666,207.0,3543.0,17.115942028985508,29.1013643118696,2.7342995169082127,0.8429792101167654,9.0,175.0,2.5942857142857143,0.8516187618878205,62.0,4.0,0.0,6.0,102.0,1.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6631689450219728,Excellent,3
Rumassala Sanctuary,galle,0.6168582375478927,0.5295620920963736,-1.0,1.0,87,0.8505747126436781,74,0.05747126436781609,5,49.298850574712645,70.56287233490308,7.67816091954023,0.0,0.0,0.0,0.4704379079036264,12.5,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5859531636113573,Good,2
Rumassala South Beach,galle,0.7803030303030303,0.41257901694274907,0.0,1.0,66,0.9696969696969697,64,0.015151515151515152,1,43.515151515151516,42.31720596572889,6.878787878787879,0.0,0.0,0.0,0.587420983057251,32.5,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6749143289536776,Excellent,3
"Sam Tours and Taxi, Hambantota, Sri Lanka",hambantota,0.6538461538461539,0.48516452403758387,0.0,1.0,26,1.3846153846153846,36,0.0,0,88.0,42.71955055943355,12.538461538461538,0.0,0.0,0.0,0.5148354759624161,37.0,76.0,1695.0,22.30263157894737,40.43233680668387,2.5526315789473686,0.755331924248852,7.0,6.0,2.5,0.8366600265340756,2.0,3.0,0.0,0.0,1.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4765716614185293,Good,2
Sambodhi Pagoda,colombo,0.5827956989247312,0.5062289468119413,-1.0,1.0,155,0.7032258064516129,109,0.025806451612903226,4,48.47741935483871,41.743548453058814,7.432258064516129,0.0,0.0,0.0,0.4937710531880587,22.0,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6876675046315043,Excellent,3
Saniro Dream Paradise,gampaha,0.4505327245053273,0.6898614344343366,-1.0,1.0,219,0.8127853881278538,178,0.2191780821917808,48,59.41552511415525,44.50158162402213,9.118721461187215,0.0,0.0,0.0,0.31013856556566344,3.6530612244897958,207.0,3543.0,17.115942028985508,29.1013643118696,2.7342995169082127,0.8429792101167654,9.0,175.0,2.5942857142857143,0.8516187618878205,62.0,4.0,0.0,6.0,102.0,1.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5028447970532154,Good,2
Sathutu Uyana,colombo,0.36070853462157815,0.651777035131212,-1.0,1.0,207,0.5748792270531401,119,0.14492753623188406,30,29.72463768115942,32.614198494460176,4.719806763285024,0.0,0.0,0.0,0.348222964868788,3.870967741935484,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5749417624899327,Good,2
Sea corner,kalmunai,0.3333333333333333,0.5163977794943222,0.0,1.0,6,0.3333333333333333,2,0.0,0,26.5,14.363147287415806,4.166666666666667,0.0,0.0,0.0,0.4836022205056778,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.1663687900606288,Poor,0
Sembuwatta lake,matale,0.6659045677394301,0.5455813397506715,-1.0,1.0,654,1.1009174311926606,720,0.1345565749235474,88,54.37767584097859,43.347057603250775,8.34709480122324,0.0,0.0,0.0,0.45441866024932853,8.101123595505618,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6312148357846815,Good,2
Sera ella water falls ,matale,0.6796519410977242,0.4792833761644421,-1.0,1.0,498,0.9518072289156626,474,0.06224899598393574,31,46.33534136546185,38.350417509105064,7.283132530120482,0.0,0.0,0.0,0.5207166238355578,14.84375,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6429582155936496,Good,2
Shanthipura view point,hatton,0.4559270516717326,0.602184086622384,-1.0,1.0,282,0.6702127659574468,189,0.11347517730496454,32,45.91843971631206,37.67047250333431,7.453900709219858,0.0,0.0,0.0,0.397815913377616,5.757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3083694150101886,Average,1
Single tree hill,hatton,0.7002743484224966,0.5001284662287268,-1.0,1.0,243,1.1193415637860082,272,0.09053497942386832,22,59.52674897119341,44.310352508044204,9.794238683127572,0.0,0.0,0.0,0.49987153377127325,11.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.4334675187525232,Average,1
Siri Gautama Sambuddharaja maligawa,kurunagela,0.516260162601626,0.5000752728645589,0.0,1.0,82,0.6097560975609756,50,0.012195121951219513,1,34.23170731707317,35.03588945831832,5.2439024390243905,0.0,0.0,0.0,0.4999247271354411,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.28735423894321277,Average,1
Sk Town Beach,matara,0.7857142857142857,0.4178554470186725,0.0,1.0,28,0.8928571428571429,25,0.0,0,38.67857142857143,40.744055300473505,5.892857142857143,0.0,0.0,0.0,0.5821445529813275,26.0,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5635514278010513,Good,2
Snake Farm Weligama (Traditional Farm),matara,0.7571251548946716,0.4771693028315049,-1.0,1.0,269,1.3605947955390334,366,0.04460966542750929,12,71.13011152416357,41.47254289036887,10.546468401486988,0.0,0.0,0.0,0.5228306971684951,28.23076923076923,88.0,1190.0,13.522727272727273,23.418225181200402,2.6818181818181817,0.7957567719632624,8.0,13.0,2.8461538461538463,0.898717034272917,7.0,0.0,0.0,0.0,3.0,3.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6170725629717869,Good,2
Sri Kailawasanathan Swami Devasthanam Kovil,colombo,0.5314125650260104,0.550811245267691,-1.0,1.0,119,0.7815126050420168,93,0.06722689075630252,8,39.34453781512605,34.8165743149773,5.932773109243698,0.0,0.0,0.0,0.449188754732309,10.444444444444445,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6461655544227921,Good,2
Sri Lanka Planetarium,colombo,0.40900900900900905,0.6101322740411371,-1.0,1.0,185,0.6864864864864865,127,0.13513513513513514,25,69.67567567567568,52.46658048848916,10.021621621621621,0.0,0.0,0.0,0.3898677259588629,4.923076923076923,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5969781556583702,Good,2
Sri Maha Viharaya,rathnapura,0.5789473684210527,0.5003554924018236,0.0,1.0,38,0.8421052631578947,32,0.0,0,46.55263157894737,43.99367114706084,7.052631578947368,0.0,0.0,0.0,0.49964450759817636,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.3070955258103399,Average,1
Sri Sudharmalaya buddhistst Temple,galle,0.5471014492753623,0.5403872390289436,-1.0,1.0,92,0.717391304347826,66,0.043478260869565216,4,43.65217391304348,40.781226768706084,6.619565217391305,0.0,0.0,0.0,0.4596127609710564,13.4,284.0,5287.0,18.616197183098592,40.87121744173352,2.6232394366197185,0.8504553337024837,10.0,64.0,3.015625,0.9342204542520234,37.0,9.0,1.0,3.0,14.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5497822325221138,Good,2
Sri Sumana Saman Devalaya,rathnapura,0.4269230769230769,0.5331176551329302,-1.0,1.0,260,0.5461538461538461,142,0.038461538461538464,10,56.20384615384615,44.99344423091015,8.523076923076923,0.0,0.0,0.0,0.4668823448670698,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.29166307120534996,Average,1
Sri muththumari amman kovil,matale,0.5053763440860215,0.5514532981258707,-1.0,1.0,527,0.6641366223908919,350,0.04174573055028463,22,44.54079696394687,41.40656422091034,6.660341555977229,0.0,0.0,0.0,0.44854670187412926,15.26086956521739,86.0,1692.0,19.674418604651162,29.40125722020388,2.546511627906977,0.8211466408294892,8.0,45.0,2.4444444444444446,0.784959627090219,12.0,2.0,24.0,7.0,0.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5459432658448212,Good,2
"St. Anthony's Shrine, Kochchikade",colombo,0.34711779448621555,0.5615361951299945,-1.0,1.0,266,0.5300751879699248,141,0.07518796992481203,20,75.59398496240601,44.242221376893326,11.342105263157896,0.0,0.0,0.0,0.43846380487000547,6.761904761904762,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.5925993279722724,Good,2
St. Lucia's Cathedral,colombo,0.46408839779005523,0.5595132205714807,-1.0,1.0,181,0.6519337016574586,118,0.07734806629834254,14,39.988950276243095,39.984161996453366,5.861878453038674,0.0,0.0,0.0,0.4404867794285193,7.933333333333334,297.0,7519.0,25.316498316498315,66.77428319199615,2.5555555555555554,0.7997747430618447,9.0,939.0,2.5133120340788073,0.8567949895570585,255.0,21.0,0.0,22.0,641.0,0.0,4.791560525036462,5000,4.9858,0.24942452317291397,24929,0.8621441333333333,0.3288917889952799,246.60533333333333,0.6287505822338176,Good,2
